# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F               =    -3.6509
# k_min, k_max      =     0.0000    2.1174
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   301
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.620107     -9.837700  1
      0.627858     -9.860000  1
      0.635609     -9.881100  1
      0.643361     -9.901200  1
      0.651112     -9.920100  1
      0.658863     -9.937900  1
      0.666615     -9.954600  1
      0.674366     -9.970200  1
      0.682117     -9.984600  1
      0.689869     -9.997900  1
      0.697620    -10.010000  1
      0.705371    -10.021000  1
      0.713123    -10.030900  1
      0.720874    -10.039600  1
      0.728625    -10.047100  1
      0.736377    -10.053500  1
      0.744128    -10.058700  1
      0.751879    -10.062800  1
      0.759631    -10.065700  1
      0.767382    -10.067400  1
      0.775134    -10.068000  1
      0.779608    -10.068900  1
      0.784082    -10.071500  1
      0.788556    -10.075900  1
      0.793030    -10.082000  1
      0.797504    -10.089800  1
      0.801978    -10.099400  1
      0.806452    -10.110600  1
      0.810926    -10.123600  1
      0.815400    -10.138200  1
      0.819874    -10.154600  1
      0.824348    -10.172500  1
      0.828822    -10.192100  1
      0.833296    -10.213300  1
      0.837770    -10.236100  1
      0.842244    -10.260400  1
      0.846718    -10.286300  1
      0.851193    -10.313600  1
      0.855667    -10.342500  1
      0.860141    -10.372800  1
      0.864615    -10.404500  1
      0.869089    -10.437600  1
      0.873563    -10.472000  1
      0.878037    -10.507800  1
      0.882511    -10.544800  1
      0.886985    -10.583100  1
      0.891459    -10.622600  1
      0.895933    -10.663300  1
      0.900407    -10.705200  1
      0.904881    -10.748200  1
      0.909355    -10.792200  1
      0.913829    -10.837300  1
      0.918303    -10.883400  1
      0.922777    -10.930500  1
      0.927252    -10.978500  1
      0.931726    -11.027400  1
      0.936200    -11.077100  1
      0.940674    -11.127700  1
      0.945148    -11.179100  1
      0.949622    -11.231300  1
      0.954096    -11.284200  1
      0.958570    -11.337700  1
      0.963044    -11.392000  1
      0.967518    -11.446800  1
      0.971992    -11.502200  1
      0.976466    -11.558200  1
      0.980940    -11.614700  1
      0.985414    -11.671700  1
      0.989888    -11.729100  1
      0.994362    -11.787000  1
      0.998836    -11.845200  1
      1.003311    -11.903800  1
      1.007785    -11.962600  1
      1.012259    -12.021800  1
      1.016733    -12.081200  1
      1.021207    -12.140800  1
      1.025681    -12.200600  1
      1.030155    -12.260500  1
      1.034629    -12.320600  1
      1.039103    -12.380600  1
      1.043577    -12.440700  1
      1.048051    -12.500800  1
      1.052525    -12.560800  1
      1.056999    -12.620800  1
      1.061473    -12.680500  1
      1.065947    -12.740100  1
      1.070421    -12.799500  1
      1.074895    -12.858500  1
      1.079370    -12.917200  1
      1.083844    -12.975500  1
      1.088318    -13.033300  1
      1.092792    -13.090600  1
      1.097266    -13.147400  1
      1.101740    -13.203400  1
      1.106214    -13.258700  1
      1.110688    -13.313200  1
      1.115162    -13.366800  1
      1.119636    -13.419400  1
      1.124110    -13.470900  1
      1.128584    -13.521200  1
      1.133058    -13.570200  1
      1.137532    -13.617700  1
      1.142006    -13.663700  1
      1.146480    -13.708100  1
      1.150954    -13.750600  1
      1.155429    -13.791300  1
      1.159903    -13.829800  1
      1.164377    -13.866200  1
      1.168851    -13.900300  1
      1.173325    -13.931900  1
      1.177799    -13.961000  1
      1.182273    -13.987400  1
      1.186747    -14.011200  1
      1.191221    -14.032100  1
      1.195695    -14.050300  1
      1.200169    -14.065500  1
      1.204643    -14.078000  1
      1.209117    -14.087600  1
      1.213591    -14.094400  1
      1.218065    -14.098500  1
      1.222539    -14.100000  1
      1.231488    -14.095400  1
      1.240436    -14.081300  1
      1.249384    -14.058800  1
      1.258332    -14.028700  1
      1.267280    -13.991900  1
      1.276228    -13.949100  1
      1.285176    -13.901000  1
      1.294124    -13.848300  1
      1.303072    -13.791400  1
      1.312021    -13.730900  1
      1.320969    -13.667000  1
      1.329917    -13.600100  1
      1.338865    -13.530400  1
      1.347813    -13.458300  1
      1.356761    -13.383900  1
      1.365709    -13.307400  1
      1.374657    -13.228900  1
      1.383606    -13.148600  1
      1.392554    -13.066600  1
      1.401502    -12.983000  1
      1.410450    -12.897800  1
      1.419398    -12.811300  1
      1.428346    -12.723400  1
      1.437294    -12.634300  1
      1.446242    -12.544000  1
      1.455190    -12.452500  1
      1.464139    -12.360000  1
      1.473087    -12.266400  1
      1.482035    -12.171900  1
      1.490983    -12.076500  1
      1.499931    -11.980300  1
      1.508879    -11.883200  1
      1.517827    -11.785400  1
      1.526775    -11.686900  1
      1.535724    -11.587700  1
      1.544672    -11.488000  1
      1.553620    -11.387600  1
      1.562568    -11.286800  1
      1.571516    -11.185500  1
      1.580464    -11.083800  1
      1.589412    -10.981800  1
      1.598360    -10.879500  1
      1.607309    -10.776900  1
      1.616257    -10.674100  1
      1.625205    -10.571100  1
      1.634153    -10.468100  1
      1.643101    -10.365100  1
      1.652049    -10.262000  1
      1.660997    -10.159100  1
      1.669945    -10.056300  1
      1.678893     -9.953700  1
      1.687842     -9.851400  1
      1.696790     -9.749400  1
      1.705738     -9.647800  1
      1.714686     -9.546700  1
      1.723634     -9.446100  1
      1.732582     -9.424200  1
      1.741530     -9.499100  1
      1.750478     -9.572500  1
      1.759427     -9.644300  1
      1.768375     -9.714500  1
      1.777323     -9.783100  1
      1.786271     -9.824600  1
      1.795219     -9.701900  1
      1.804167     -9.579500  1
      1.813115     -9.457500  1
      1.822063     -9.336100  1
      1.831011     -9.215200  1
      1.839960     -9.095200  1
      1.848908     -8.976000  1
      1.857856     -8.857800  1
      1.866804     -8.740700  1
      1.875752     -8.625000  1
      1.884700     -8.510700  1
      1.893648     -8.398000  1
      1.902596     -8.287100  1
      1.911545     -8.178200  1
      1.920493     -8.071400  1
      1.929441     -7.967000  1
      1.938389     -7.865100  1
      1.947337     -7.766100  1
      1.956285     -7.670000  1
      1.965233     -7.577200  1
      1.974181     -7.487900  1
      1.983129     -7.402400  1
      1.992078     -7.320800  1
      2.001026     -7.243400  1
      2.009974     -7.170600  1
      2.018922     -7.102500  1
      2.027870     -7.039400  1
      2.036818     -6.981600  1
      2.045766     -6.929400  1
      2.054714     -6.883200  1
      2.063663     -6.843200  1
      2.072611     -6.810200  1
      2.081559     -6.784700  1
      2.090507     -6.766700  1
      2.099455     -6.755100  1
      2.108403     -6.748600  1
      2.117351     -6.746400  1


      0.000000     -6.714900  1
      0.007751     -6.716500  1
      0.015503     -6.721100  1
      0.023254     -6.728600  1
      0.031005     -6.738600  1
      0.038757     -6.751100  1
      0.046508     -6.765900  1
      0.054259     -6.782900  1
      0.062011     -6.802300  1
      0.069762     -6.823800  1
